run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,eval_seed,success_rate,avg_return,std_return,avg_steps,std_steps,avg_first_success_step,episodes,goals
pickplace_push,config_1,4850000,4850000,pick-place-v3,0,67,1.0,58.99116137458941,19.399576508348087,42.66,6.409845742994101,42.66,50,50
pickplace_push,config_1,4850000,4850000,push-v3,1,67,1.0,145.81732441392833,57.098965921345126,39.68,11.402541786096355,39.68,50,50
pickplace_push,config_1,4900000,4900000,pick-place-v3,0,67,1.0,59.971726511613696,19.47911136243344,42.8,6.543418566056449,42.8,50,50
pickplace_push,config_1,4900000,4900000,push-v3,1,67,1.0,146.97704936114576,47.833201772595814,38.94,6.594400840787553,38.94,50,50
pickplace_push,config_1,4950000,4950000,pick-place-v3,0,67,1.0,59.777678528311306,19.824089296081965,43.14,6.975203895783628,43.14,50,50
pickplace_push,config_1,4950000,4950000,push-v3,1,67,1.0,138.98911327119774,25.488320941546835,38.32,4.112896590889071,38.32,50,50
pickplace_push,config_1,5000000,5000000,pick-place-v3,0,67,1.0,60.51638986050571,19.057123602404687,44.22,7.057460952923567,44.22,50,50
pickplace_push,config_1,5000000,5000000,push-v3,1,67,1.0,136.91729772603495,26.67866791614756,38.26,3.988810881064426,38.26,50,50
pickplace_push,config_1,5050000,5050000,pick-place-v3,0,67,1.0,60.647590605312296,17.91035608380121,43.48,6.181737421714093,43.48,50,50
pickplace_push,config_1,5050000,5050000,push-v3,1,67,1.0,149.1485783762291,94.09426605563426,39.8,12.35528474882266,39.8,50,50
pickplace_push,config_1,5100000,5100000,pick-place-v3,0,67,1.0,61.08157689470956,17.491577962498777,43.48,5.852750966643893,43.48,50,50
pickplace_push,config_1,5100000,5100000,push-v3,1,67,1.0,135.79461044537854,29.317563323010766,38.22,3.9861494898086844,38.22,50,50
pickplace_push,config_1,5150000,5150000,pick-place-v3,0,67,1.0,61.17566202569096,18.36587151045267,43.42,5.848739616536267,43.42,50,50
pickplace_push,config_1,5150000,5150000,push-v3,1,67,1.0,130.9486700762743,27.557271748204673,37.9,3.9395949237536203,37.9,50,50
pickplace_push,config_1,5200000,5200000,pick-place-v3,0,67,1.0,60.44426676615518,18.643145506530598,43.06,5.828886546103548,43.06,50,50
pickplace_push,config_1,5200000,5200000,push-v3,1,67,1.0,134.40732533942796,25.26664793863373,38.16,3.8564020452610825,38.16,50,50
pickplace_push,config_1,5250000,5250000,pick-place-v3,0,67,1.0,61.51722659099931,18.09209306068973,43.64,5.8475880253559005,43.64,50,50
pickplace_push,config_1,5250000,5250000,push-v3,1,67,1.0,135.5514170641971,29.648689037486953,38.54,3.8767227901717116,38.54,50,50
pickplace_push,config_1,5300000,5300000,pick-place-v3,0,67,1.0,61.171381170182464,19.004114914954734,43.22,5.793345936749949,43.22,50,50
pickplace_push,config_1,5300000,5300000,push-v3,1,67,1.0,135.09820760112365,26.180221660512736,38.32,4.03272329113431,38.32,50,50
pickplace_push,config_1,5350000,5350000,pick-place-v3,0,67,1.0,59.1887871243763,18.249250418715455,42.34,5.593764750294087,42.34,50,50
pickplace_push,config_1,5350000,5350000,push-v3,1,67,1.0,134.50896232989896,25.75641822373021,37.8,4.005098791107482,37.8,50,50
pickplace_push,config_1,5400000,5400000,pick-place-v3,0,67,1.0,59.63700588092462,18.14168175841691,41.78,5.346331948740413,41.78,50,50
pickplace_push,config_1,5400000,5400000,push-v3,1,67,1.0,138.41785232094983,37.54932514529453,38.3,5.507879328187716,38.3,50,50
pickplace_push,config_1,5450000,5450000,pick-place-v3,0,67,1.0,58.51126393090412,18.847022370845284,42.14,5.653281510479971,42.14,50,50
pickplace_push,config_1,5450000,5450000,push-v3,1,67,1.0,134.52009035357412,37.61699113932398,37.7,4.441226159059945,37.7,50,50
pickplace_push,config_1,5500000,5500000,pick-place-v3,0,67,1.0,58.983639150315014,19.227081523312563,42.76,5.846889980919736,42.76,50,50
pickplace_push,config_1,5500000,5500000,push-v3,1,67,1.0,137.7184904654515,32.78356948421357,37.7,4.175975994926705,37.7,50,50
pickplace_push,config_1,5550000,5550000,pick-place-v3,0,67,1.0,59.034945044818194,19.225706538974343,42.48,5.606992718645064,42.48,50,50
pickplace_push,config_1,5550000,5550000,push-v3,1,67,1.0,135.5333364454885,32.14822842829127,37.54,4.1463532046798885,37.54,50,50
pickplace_push,config_1,5600000,5600000,pick-place-v3,0,67,1.0,58.82128438992053,19.467966772796757,42.18,5.476070392058114,42.18,50,50
pickplace_push,config_1,5600000,5600000,push-v3,1,67,1.0,137.36578200425993,30.110206175281036,37.54,4.15618545676446,37.54,50,50
pickplace_push,config_1,5650000,5650000,pick-place-v3,0,67,1.0,58.56625860012507,19.507464816806273,42.14,5.678495057887168,42.14,50,50
pickplace_push,config_1,5650000,5650000,push-v3,1,67,1.0,135.45688988565516,28.074034575641058,37.58,4.06623729193043,37.58,50,50
pickplace_push,config_1,5700000,5700000,pick-place-v3,0,67,1.0,57.85969978139543,19.96666074996555,42.46,5.8316868424643165,42.46,50,50
pickplace_push,config_1,5700000,5700000,push-v3,1,67,0.96,131.72678384121406,31.96313063480171,56.1,91.6188310560751,37.604166666666664,50,50
pickplace_push,config_1,5750000,5750000,pick-place-v3,0,67,1.0,58.67070757524297,19.50840063315329,42.84,5.932821196272375,42.84,50,50
pickplace_push,config_1,5750000,5750000,push-v3,1,67,0.98,143.72482396825717,34.81488380807994,47.34,65.46368677147878,38.10204081632653,50,50
pickplace_push,config_1,5800000,5800000,pick-place-v3,0,67,1.0,56.937688632974975,19.89104824731174,42.02,5.769341914157019,42.02,50,50
pickplace_push,config_1,5800000,5800000,push-v3,1,67,0.96,137.5837236330926,30.59225784428184,56.18,91.60378077929548,37.6875,50,50
pickplace_push,config_1,5850000,5850000,pick-place-v3,0,67,1.0,56.64618646191359,19.752149060213355,42.0,5.917804336345139,42.0,50,50
pickplace_push,config_1,5850000,5850000,push-v3,1,67,0.94,152.84872253299108,114.1108218133996,65.1,111.06704171401182,37.340425531914896,50,50
pickplace_push,config_1,5900000,5900000,pick-place-v3,0,67,1.0,56.397980952696834,20.436868311968468,42.4,6.134545872452538,42.4,50,50
pickplace_push,config_1,5900000,5900000,push-v3,1,67,0.94,142.16539280070737,51.084804545087906,66.76,111.47719818099895,39.1063829787234,50,50
pickplace_push,config_1,5950000,5950000,pick-place-v3,0,67,1.0,55.79574143520495,20.211804272361487,42.4,6.288960200872898,42.4,50,50
pickplace_push,config_1,5950000,5950000,push-v3,1,67,1.0,148.437683271094,99.63787574393209,43.16,26.04498463216663,43.16,50,50
pickplace_push,config_1,6000000,6000000,pick-place-v3,0,67,1.0,55.68922496872793,21.387730734561345,42.34,6.488954508412346,42.34,50,50
pickplace_push,config_1,6000000,6000000,push-v3,1,67,0.98,137.0841900458842,44.203444781328024,49.46,66.38637984233985,40.265306122448976,50,50
pickplace_push,config_1,6050000,6050000,pick-place-v3,0,67,0.98,55.47650388471609,22.10731371788265,51.62,65.01864410792224,42.46938775510204,50,50
pickplace_push,config_1,6050000,6050000,push-v3,1,67,0.94,147.4455927376401,73.05906505410955,70.6,116.6239377535455,43.191489361702125,50,50
pickplace_push,config_1,6100000,6100000,pick-place-v3,0,67,1.0,55.91157454998272,21.939195219314993,42.64,6.278437346203597,42.64,50,50
pickplace_push,config_1,6100000,6100000,push-v3,1,67,0.94,175.6729196387313,206.21500948180665,73.84,124.90279649162613,46.638297872340424,50,50
pickplace_push,config_1,6150000,6150000,pick-place-v3,0,67,1.0,55.86786311656425,20.748426793389438,42.54,6.168418578136704,42.54,50,50
pickplace_push,config_1,6150000,6150000,push-v3,1,67,1.0,147.42677052128224,60.59252868806883,48.24,64.35728079896427,48.24,50,50
pickplace_push,config_1,6200000,6200000,pick-place-v3,0,67,1.0,55.59415921365842,20.057789042596593,42.34,6.284447924383313,42.34,50,50
pickplace_push,config_1,6200000,6200000,push-v3,1,67,0.98,152.77852602152916,100.90608706675334,48.54,66.68115114758703,39.326530612244895,50,50
pickplace_push,config_1,6250000,6250000,pick-place-v3,0,67,1.0,55.574643400857894,20.310298044263373,42.06,6.261022932657674,42.06,50,50
pickplace_push,config_1,6250000,6250000,push-v3,1,67,0.98,153.2513854937329,112.1123458304143,47.94,66.28676415424738,38.714285714285715,50,50
pickplace_push,config_1,6300000,6300000,pick-place-v3,0,67,1.0,55.56203943924487,20.653767278065274,41.98,6.371140288161026,41.98,50,50
pickplace_push,config_1,6300000,6300000,push-v3,1,67,0.96,139.65338152670384,37.0508250778496,55.28,91.77902477012437,36.75,50,50
pickplace_push,config_1,6350000,6350000,pick-place-v3,0,67,1.0,55.935245625525596,20.354232775919062,42.64,6.629433441486689,42.64,50,50
pickplace_push,config_1,6350000,6350000,push-v3,1,67,0.96,197.23708612205294,449.17031596242157,56.0,91.97848018056469,37.5,50,50
pickplace_push,config_1,6400000,6400000,pick-place-v3,0,67,1.0,56.54518026595241,21.4866943349445,42.2,6.243363823832046,42.2,50,50
pickplace_push,config_1,6400000,6400000,push-v3,1,67,0.98,145.05006549325537,81.95532847264083,46.4,65.8594669562023,37.142857142857146,50,50
pickplace_push,config_1,6450000,6450000,pick-place-v3,0,67,1.0,54.38831984428465,23.302655435958968,42.02,6.192457558372515,42.02,50,50
pickplace_push,config_1,6450000,6450000,push-v3,1,67,0.96,165.51363236783683,211.4256821136969,56.64,91.9731016578838,38.166666666666664,50,50
pickplace_push,config_1,6500000,6500000,pick-place-v3,0,67,1.0,54.4731055519966,22.65846657223774,42.38,8.378519668577182,42.38,50,50
pickplace_push,config_1,6500000,6500000,push-v3,1,67,0.92,142.7289510303106,55.843257345349905,74.66,126.96916064581212,37.67391304347826,50,50
pickplace_push,config_1,6550000,6550000,pick-place-v3,0,67,0.98,54.058595940772214,23.874512230680363,54.48,68.1053325851259,45.38775510204081,50,50
pickplace_push,config_1,6550000,6550000,push-v3,1,67,0.94,204.04312419286572,434.3803735323152,78.1,123.77584248823946,51.170212765957444,50,50
pickplace_push,config_1,6600000,6600000,pick-place-v3,0,67,0.98,54.39181431909355,23.561168651006724,51.4,65.31431071115632,42.244897959183675,50,50
pickplace_push,config_1,6600000,6600000,push-v3,1,67,0.98,137.1147815123014,46.6158275537102,46.28,65.83592468851514,37.02040816326531,50,50
pickplace_push,config_1,6650000,6650000,pick-place-v3,0,67,1.0,55.539483544643446,22.18584049793621,41.56,5.997142176546616,41.56,50,50
pickplace_push,config_1,6650000,6650000,push-v3,1,67,0.98,140.05013084594026,41.854242870546166,46.6,65.92915183152662,37.3469387755102,50,50
pickplace_push,config_1,6700000,6700000,pick-place-v3,0,67,1.0,56.29973552799872,20.998617586880744,42.12,5.895830418739214,42.12,50,50
pickplace_push,config_1,6700000,6700000,push-v3,1,67,1.0,139.03448574482874,30.046716895088355,36.68,3.867393785726707,36.68,50,50
pickplace_push,config_1,6750000,6750000,pick-place-v3,0,67,1.0,55.40875277547642,21.13914197795689,42.02,5.8151456015603715,42.02,50,50
pickplace_push,config_1,6750000,6750000,push-v3,1,67,1.0,135.1261264746821,29.934262023582917,36.58,3.9851254045256748,36.58,50,50
pickplace_push,config_1,6800000,6800000,pick-place-v3,0,67,1.0,56.86107234019684,20.214095411333496,41.96,5.499387721021536,41.96,50,50
pickplace_push,config_1,6800000,6800000,push-v3,1,67,1.0,136.6850542740926,31.21080408911401,36.78,3.924231368909674,36.78,50,50
pickplace_push,config_1,6850000,6850000,pick-place-v3,0,67,0.98,55.079214049911734,20.946065042316494,51.22,65.00809682694322,42.06122448979592,50,50
pickplace_push,config_1,6850000,6850000,push-v3,1,67,1.0,141.16777472133893,33.154863112561266,37.14,4.130572920680767,37.14,50,50
pickplace_push,config_1,6900000,6900000,pick-place-v3,0,67,1.0,58.06242746420874,21.351988491468617,45.36,24.816682999588018,45.36,50,50
pickplace_push,config_1,6900000,6900000,push-v3,1,67,1.0,142.31188162958958,31.26876124204047,37.54,4.046716986317049,37.54,50,50
pickplace_push,config_1,6950000,6950000,pick-place-v3,0,67,0.98,55.508674162060714,22.410123447594774,51.92,64.91873727191243,42.775510204081634,50,50
pickplace_push,config_1,6950000,6950000,push-v3,1,67,1.0,141.33080262694835,31.837760910757357,37.54,4.161092870575112,37.54,50,50
pickplace_push,config_1,7000000,7000000,pick-place-v3,0,67,1.0,57.58806061592188,20.691729217605697,43.26,5.844271571725737,43.26,50,50
pickplace_push,config_1,7000000,7000000,push-v3,1,67,1.0,142.0870849920541,31.343092943781592,37.7,4.2486492451323,37.7,50,50
pickplace_push,config_1,7050000,7050000,pick-place-v3,0,67,1.0,56.42266300090717,20.41387749509595,42.92,5.872245337698558,42.92,50,50
pickplace_push,config_1,7050000,7050000,push-v3,1,67,1.0,143.59557159806022,31.151835354412206,37.66,4.2790901188100685,37.66,50,50
pickplace_push,config_1,7100000,7100000,pick-place-v3,0,67,1.0,57.78338409433769,18.57185827981125,43.58,5.767926801879229,43.58,50,50
pickplace_push,config_1,7100000,7100000,push-v3,1,67,1.0,147.7046525117785,31.481695256620103,38.26,4.341588160466403,38.26,50,50
pickplace_push,config_1,7150000,7150000,pick-place-v3,0,67,1.0,58.69555937829022,18.1216967252664,42.7,5.319390789117391,42.7,50,50
pickplace_push,config_1,7150000,7150000,push-v3,1,67,1.0,151.25417581302136,30.860188548121506,38.48,4.338907978855922,38.48,50,50
pickplace_push,config_1,7200000,7200000,pick-place-v3,0,67,1.0,59.63223815704106,18.04094535972351,43.08,5.5026524216480714,43.08,50,50
pickplace_push,config_1,7200000,7200000,push-v3,1,67,1.0,151.34317745462187,30.03872928637789,38.74,4.183592831477731,38.74,50,50
pickplace_push,config_1,7250000,7250000,pick-place-v3,0,67,1.0,57.9123017592406,18.430209208394917,42.84,5.611067780080104,42.84,50,50
pickplace_push,config_1,7250000,7250000,push-v3,1,67,1.0,152.251162650998,29.411144214508912,38.58,4.091254984346341,38.58,50,50
pickplace_push,config_1,7300000,7300000,pick-place-v3,0,67,1.0,57.86505866488239,18.435385170589075,42.54,5.901262403857642,42.54,50,50
pickplace_push,config_1,7300000,7300000,push-v3,1,67,1.0,151.56316047009548,29.06014876170436,37.94,4.102811380564528,37.94,50,50
pickplace_push,config_1,7350000,7350000,pick-place-v3,0,67,1.0,57.418627111925545,18.114503392413994,41.78,5.493186874740048,41.78,50,50
pickplace_push,config_1,7350000,7350000,push-v3,1,67,1.0,152.364357080453,29.440360109509164,37.98,4.113144683046472,37.98,50,50
pickplace_push,config_1,7400000,7400000,pick-place-v3,0,67,1.0,57.349567313289555,18.12065587417747,41.86,5.543924786720716,41.86,50,50
pickplace_push,config_1,7400000,7400000,push-v3,1,67,1.0,150.1084230040532,30.427320886639166,37.86,4.045708232440991,37.86,50,50
pickplace_push,config_1,7450000,7450000,pick-place-v3,0,67,1.0,56.3305518015462,17.439674213891028,41.32,5.369756578680797,41.32,50,50
pickplace_push,config_1,7450000,7450000,push-v3,1,67,1.0,145.73112127542737,29.48091781426102,37.16,3.824518110234308,37.16,50,50
pickplace_push,config_1,7500000,7500000,pick-place-v3,0,67,1.0,57.060159435871974,17.34909425674648,41.28,5.225682261871727,41.28,50,50
pickplace_push,config_1,7500000,7500000,push-v3,1,67,1.0,149.46245243535392,28.382296693104298,37.42,3.8123858296722424,37.42,50,50
pickplace_push,config_1,7550000,7550000,pick-place-v3,0,67,1.0,56.88946635494356,18.021531528056332,40.92,5.397807567023138,40.92,50,50
pickplace_push,config_1,7550000,7550000,push-v3,1,67,1.0,146.20915788360242,29.525088540419297,37.06,3.955930706559714,37.06,50,50
pickplace_push,config_1,7600000,7600000,pick-place-v3,0,67,1.0,56.941341267663645,19.106995438626477,40.94,5.467566708718395,40.94,50,50
pickplace_push,config_1,7600000,7600000,push-v3,1,67,1.0,146.35056432593697,29.847786628500245,37.14,3.9693211263491435,37.14,50,50
pickplace_push,config_1,7650000,7650000,pick-place-v3,0,67,1.0,57.6730666669269,18.975022639579976,41.02,5.3279777532170245,41.02,50,50
pickplace_push,config_1,7650000,7650000,push-v3,1,67,1.0,152.4630101728868,32.08323269925563,37.6,4.120630029101702,37.6,50,50
pickplace_push,config_1,7700000,7700000,pick-place-v3,0,67,1.0,59.14717209664813,17.857711900468086,41.28,5.256832288963166,41.28,50,50
pickplace_push,config_1,7700000,7700000,push-v3,1,67,1.0,159.1180814671392,32.728307420072724,38.22,4.244035430423961,38.22,50,50
pickplace_push,config_1,7750000,7750000,pick-place-v3,0,67,1.0,58.51365313408252,18.580469172464706,40.9,5.36523198806112,40.9,50,50
pickplace_push,config_1,7750000,7750000,push-v3,1,67,1.0,157.70955278069442,33.42072909937571,38.1,4.296415211949306,38.1,50,50
pickplace_push,config_1,7800000,7800000,pick-place-v3,0,67,1.0,58.97107722433617,19.72724529858124,41.02,5.5420102445791635,41.02,50,50
pickplace_push,config_1,7800000,7800000,push-v3,1,67,1.0,155.0034491345301,30.805887492186624,37.98,4.216052898246928,37.98,50,50
pickplace_push,config_1,7850000,7850000,pick-place-v3,0,67,1.0,58.44774209610746,19.482591285774998,40.78,5.459647891763791,40.78,50,50
pickplace_push,config_1,7850000,7850000,push-v3,1,67,1.0,152.88874926666642,35.980772104387945,38.9,9.252137094548834,38.9,50,50
pickplace_push,config_1,7900000,7900000,pick-place-v3,0,67,1.0,57.48743168732682,19.815076378928676,40.52,5.585111403343277,40.52,50,50
pickplace_push,config_1,7900000,7900000,push-v3,1,67,1.0,150.98317134486078,31.8641237338347,38.86,11.890675475569337,38.86,50,50
pickplace_push,config_1,7950000,7950000,pick-place-v3,0,67,1.0,57.07875303235768,21.425465597218356,40.56,5.729123592911672,40.56,50,50
pickplace_push,config_1,7950000,7950000,push-v3,1,67,1.0,145.4456006613631,37.961226118535485,38.22,9.427034506770235,38.22,50,50
pickplace_push,config_1,8000000,8000000,pick-place-v3,0,67,1.0,57.71714346543841,19.809918631857315,41.04,5.699838880644445,41.04,50,50
pickplace_push,config_1,8000000,8000000,push-v3,1,67,1.0,151.03239182499297,34.07694709800808,38.38,8.258304416569704,38.38,50,50
pickplace_push,config_1,8050000,8050000,pick-place-v3,0,67,1.0,56.6666643225123,20.424178011016355,40.98,5.755175133419184,40.98,50,50
pickplace_push,config_1,8050000,8050000,push-v3,1,67,1.0,148.77482735539755,33.34256507418113,38.16,7.725811495584532,38.16,50,50
pickplace_push,config_1,8100000,8100000,pick-place-v3,0,67,1.0,56.78068616195852,20.22867750713114,40.7,5.621569248557429,40.7,50,50
pickplace_push,config_1,8100000,8100000,push-v3,1,67,1.0,146.39445143470243,31.878600874177774,37.98,7.744622887750531,37.98,50,50
pickplace_push,config_1,8150000,8150000,pick-place-v3,0,67,1.0,56.733665165825045,21.60047089474064,40.98,5.891848398509622,40.98,50,50
pickplace_push,config_1,8150000,8150000,push-v3,1,67,1.0,143.27711957308082,29.74232665531973,38.08,8.59482521103037,38.08,50,50
pickplace_push,config_1,8200000,8200000,pick-place-v3,0,67,1.0,57.35640881693474,20.7421586611389,41.32,5.960550584074102,41.32,50,50
pickplace_push,config_1,8200000,8200000,push-v3,1,67,1.0,147.0679124200734,35.45638410883246,38.08,5.45422509881756,38.08,50,50
pickplace_push,config_1,8250000,8250000,pick-place-v3,0,67,1.0,57.418019239450395,20.862513839644524,41.02,5.7834739930747014,41.02,50,50
pickplace_push,config_1,8250000,8250000,push-v3,1,67,1.0,147.76804834265408,30.40746874164058,37.84,7.240363053249274,37.84,50,50
pickplace_push,config_1,8300000,8300000,pick-place-v3,0,67,1.0,56.69565230980428,20.013499791576667,41.58,5.9900938631874485,41.58,50,50
pickplace_push,config_1,8300000,8300000,push-v3,1,67,1.0,130.30786063354336,36.60572561750376,38.82,8.879441975480123,38.82,50,50
pickplace_push,config_1,8350000,8350000,pick-place-v3,0,67,1.0,56.788226993188964,20.894562490139474,41.84,6.1523514668318935,41.84,50,50
pickplace_push,config_1,8350000,8350000,push-v3,1,67,1.0,142.8425292237401,45.47375988658612,47.28,52.460301803422006,47.28,50,50
pickplace_push,config_1,8400000,8400000,pick-place-v3,0,67,1.0,56.528745621268826,21.065185155616813,41.24,5.85735191264546,41.24,50,50
pickplace_push,config_1,8400000,8400000,push-v3,1,67,0.98,204.77358730766147,459.6315954508524,48.1,65.98832611662058,38.87755102040816,50,50
pickplace_push,config_1,8450000,8450000,pick-place-v3,0,67,1.0,57.57471168910642,19.61730099564858,41.52,5.481843872721837,41.52,50,50
pickplace_push,config_1,8450000,8450000,push-v3,1,67,1.0,147.575709956894,34.164420961034494,38.28,7.483423858973993,38.28,50,50
pickplace_push,config_1,8500000,8500000,pick-place-v3,0,67,1.0,57.66547806269829,19.78565723787497,41.64,5.336665625650534,41.64,50,50
pickplace_push,config_1,8500000,8500000,push-v3,1,67,1.0,150.71878296316578,32.42424350680576,38.42,6.866333127095197,38.42,50,50
pickplace_push,config_1,8550000,8550000,pick-place-v3,0,67,0.96,55.57753932983881,21.66048541772511,60.26,90.8386796154904,41.9375,50,50
pickplace_push,config_1,8550000,8550000,push-v3,1,67,1.0,152.448727414824,32.9647581100489,37.56,4.366664070207464,37.56,50,50
pickplace_push,config_1,8600000,8600000,pick-place-v3,0,67,1.0,57.498940466007404,19.422024235373467,42.46,5.54097906326958,42.46,50,50
pickplace_push,config_1,8600000,8600000,push-v3,1,67,1.0,146.20973632622045,33.47300269542414,38.12,7.0930837253407555,38.12,50,50
pickplace_push,config_1,8650000,8650000,pick-place-v3,0,67,1.0,57.09909569207678,19.154993448903202,42.74,5.702881477188276,42.74,50,50
pickplace_push,config_1,8650000,8650000,push-v3,1,67,1.0,145.79968873998467,34.12373268589396,37.88,5.745059989740255,37.88,50,50
pickplace_push,config_1,8700000,8700000,pick-place-v3,0,67,1.0,56.873494645136546,18.912556586766645,42.92,5.833891129793708,42.92,50,50
pickplace_push,config_1,8700000,8700000,push-v3,1,67,1.0,149.24644811555413,35.061402117781626,38.48,5.300134769176024,38.48,50,50
pickplace_push,config_1,8750000,8750000,pick-place-v3,0,67,1.0,57.7541339311757,19.180452709795855,42.8,5.7534373044577904,42.8,50,50
pickplace_push,config_1,8750000,8750000,push-v3,1,67,1.0,154.8820325694887,30.957000996177317,37.96,4.045456004669224,37.96,50,50
pickplace_push,config_1,8800000,8800000,pick-place-v3,0,67,1.0,58.33501574700521,18.953355589669844,42.78,5.831966798147421,42.78,50,50
pickplace_push,config_1,8800000,8800000,push-v3,1,67,1.0,153.22139264857034,31.78944204619919,37.56,4.136250890428606,37.56,50,50
pickplace_push,config_1,8850000,8850000,pick-place-v3,0,67,1.0,58.25496673084819,19.586610602408733,42.74,6.056907003494407,42.74,50,50
pickplace_push,config_1,8850000,8850000,push-v3,1,67,1.0,150.40734942902122,32.83089731885201,37.4,4.304719763805531,37.4,50,50
pickplace_push,config_1,8900000,8900000,pick-place-v3,0,67,1.0,58.634656431379724,19.217242944046646,42.76,5.773125634510021,42.76,50,50
pickplace_push,config_1,8900000,8900000,push-v3,1,67,1.0,152.6588003152878,33.54642514226096,37.46,4.310452412450462,37.46,50,50
pickplace_push,config_1,8950000,8950000,pick-place-v3,0,67,1.0,58.27934774354954,20.35980859471821,42.44,5.911455499489866,42.44,50,50
pickplace_push,config_1,8950000,8950000,push-v3,1,67,1.0,155.6224353257037,32.5017714694882,37.56,4.224128940518086,37.56,50,50
pickplace_push,config_1,9000000,9000000,pick-place-v3,0,67,1.0,58.47521230005661,18.99526457314144,42.56,5.949309683844481,42.56,50,50
pickplace_push,config_1,9000000,9000000,push-v3,1,67,1.0,155.56199800753367,29.762171614853195,37.58,4.1555961776665375,37.58,50,50
pickplace_push,config_1,9050000,9050000,pick-place-v3,0,67,1.0,59.49683511349144,18.710847528891637,42.8,6.07100838882165,42.8,50,50
pickplace_push,config_1,9050000,9050000,push-v3,1,67,1.0,155.40981771522212,36.6037530327992,38.42,6.515570048831068,38.42,50,50
pickplace_push,config_1,9100000,9100000,pick-place-v3,0,67,1.0,58.17936572855478,19.177856885708756,42.8,6.097841705832299,42.8,50,50
pickplace_push,config_1,9100000,9100000,push-v3,1,67,1.0,155.86702675318674,31.786654510200357,37.56,4.238598151006332,37.56,50,50
pickplace_push,config_1,9150000,9150000,pick-place-v3,0,67,1.0,59.442104938515065,19.798773453963413,42.54,6.1452154941375134,42.54,50,50
pickplace_push,config_1,9150000,9150000,push-v3,1,67,1.0,155.84376618955665,31.37033799342807,37.58,4.262269204955292,37.58,50,50
pickplace_push,config_1,9200000,9200000,pick-place-v3,0,67,1.0,57.08743732433467,20.816133044100138,41.72,6.1678561088592065,41.72,50,50
pickplace_push,config_1,9200000,9200000,push-v3,1,67,1.0,154.51382941684787,33.69800200506821,37.52,4.523137794739849,37.52,50,50
pickplace_push,config_1,9250000,9250000,pick-place-v3,0,67,1.0,57.33219335016922,20.534731438005952,41.86,6.154507225089062,41.86,50,50
pickplace_push,config_1,9250000,9250000,push-v3,1,67,1.0,150.0968319767657,30.377885224710276,37.3,4.3295378459119265,37.3,50,50
pickplace_push,config_1,9300000,9300000,pick-place-v3,0,67,1.0,54.5979604758831,22.383927905706106,41.16,6.2019088569075045,41.16,50,50
pickplace_push,config_1,9300000,9300000,push-v3,1,67,0.96,144.45731819272692,57.317905375159874,55.26,91.93094347034048,36.729166666666664,50,50
pickplace_push,config_1,9350000,9350000,pick-place-v3,0,67,1.0,56.77781777264916,20.572190203769175,41.04,5.917666390580334,41.04,50,50
pickplace_push,config_1,9350000,9350000,push-v3,1,67,1.0,137.41155150566948,30.98997688646831,37.14,7.698422844045026,37.14,50,50
pickplace_push,config_1,9400000,9400000,pick-place-v3,0,67,1.0,56.27049727067739,21.95341999280299,41.0,6.05417717154774,41.0,50,50
pickplace_push,config_1,9400000,9400000,push-v3,1,67,1.0,138.11898724544417,27.367787457225017,36.04,3.9225148118241195,36.04,50,50
pickplace_push,config_1,9450000,9450000,pick-place-v3,0,67,1.0,56.71388412886507,22.453263884649925,40.68,6.112683368143951,40.68,50,50
pickplace_push,config_1,9450000,9450000,push-v3,1,67,0.98,141.71099154614427,29.165145087899397,45.48,65.71808684658669,36.204081632653065,50,50
pickplace_push,config_1,9500000,9500000,pick-place-v3,0,67,1.0,56.29914731347904,19.812620105971494,40.76,5.84339850792747,40.76,50,50
pickplace_push,config_1,9500000,9500000,push-v3,1,67,1.0,143.76356144856646,30.373457146064357,36.36,4.222195966024102,36.36,50,50
pickplace_push,config_1,9550000,9550000,pick-place-v3,0,67,1.0,56.13759272068095,18.86868725998527,40.7,5.690127504758411,40.7,50,50
pickplace_push,config_1,9550000,9550000,push-v3,1,67,1.0,150.2298418345772,32.844397921294025,37.1,4.616960746054947,37.1,50,50
pickplace_push,config_1,9600000,9600000,pick-place-v3,0,67,1.0,57.89053060992206,17.402823102551682,40.92,5.397807567023138,40.92,50,50
pickplace_push,config_1,9600000,9600000,push-v3,1,67,1.0,149.35656722858977,32.81518620445189,36.92,4.407044453636305,36.92,50,50
pickplace_push,config_1,9650000,9650000,pick-place-v3,0,67,1.0,57.24656224105659,19.270811684548928,40.54,5.592305209036825,40.54,50,50
pickplace_push,config_1,9650000,9650000,push-v3,1,67,1.0,145.71811967166232,32.61832556725001,36.38,4.416527401218551,36.38,50,50
pickplace_push,config_1,9700000,9700000,pick-place-v3,0,67,1.0,56.90163253159263,19.768034159154016,40.4,5.6424050451804275,40.4,50,50
pickplace_push,config_1,9700000,9700000,push-v3,1,67,0.98,157.76348518634512,169.63006488241516,55.26,75.87767007708217,46.183673469387756,50,50
pickplace_push,config_1,9750000,9750000,pick-place-v3,0,67,1.0,56.44304203305862,19.617703477621063,40.44,5.592122739594855,40.44,50,50
pickplace_push,config_1,9750000,9750000,push-v3,1,67,0.92,282.2097576673059,615.5988801885587,81.28,137.3811976559666,44.869565217391305,50,50
