run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,mean_success_rate,std_success_rate,mean_return,std_return_across_seeds,mean_steps,mean_first_success_step,eval_seeds,total_episodes,goals
pickplace_push,config_1,1300000,1300000,pick-place-v3,0,0.58,,894.1361068375699,,245.04,60.41379310344828,1,50,50
pickplace_push,config_1,1300000,1300000,push-v3,1,0.34,,2306.5296153795857,,356.82,78.88235294117646,1,50,50
pickplace_push,config_1,1350000,1350000,pick-place-v3,0,0.64,,829.1651819439154,,218.6,60.3125,1,50,50
pickplace_push,config_1,1350000,1350000,push-v3,1,0.44,,2032.0542786924548,,303.88,54.27272727272727,1,50,50
pickplace_push,config_1,1400000,1400000,pick-place-v3,0,0.64,,728.230420273988,,229.62,77.53125,1,50,50
pickplace_push,config_1,1400000,1400000,push-v3,1,0.4,,2232.190736529336,,324.08,60.2,1,50,50
pickplace_push,config_1,1450000,1450000,pick-place-v3,0,0.64,,676.0654303781968,,217.3,58.28125,1,50,50
pickplace_push,config_1,1450000,1450000,push-v3,1,0.54,,1750.791312631884,,257.26,50.48148148148148,1,50,50
pickplace_push,config_1,1500000,1500000,pick-place-v3,0,0.58,,717.2106261739774,,246.02,62.10344827586207,1,50,50
pickplace_push,config_1,1500000,1500000,push-v3,1,0.64,,1473.898226303755,,215.42,55.34375,1,50,50
pickplace_push,config_1,1550000,1550000,pick-place-v3,0,0.64,,780.3148714295758,,223.18,67.46875,1,50,50
pickplace_push,config_1,1550000,1550000,push-v3,1,0.66,,1491.7504919584803,,218.56,73.57575757575758,1,50,50
pickplace_push,config_1,1600000,1600000,pick-place-v3,0,0.7,,651.471697487501,,191.56,59.371428571428574,1,50,50
pickplace_push,config_1,1600000,1600000,push-v3,1,0.72,,1172.1049402439062,,178.78,53.861111111111114,1,50,50
pickplace_push,config_1,1650000,1650000,pick-place-v3,0,0.72,,641.8394874975213,,170.58,42.47222222222222,1,50,50
pickplace_push,config_1,1650000,1650000,push-v3,1,0.72,,1181.0221563224745,,175.58,49.416666666666664,1,50,50
pickplace_push,config_1,1700000,1700000,pick-place-v3,0,0.74,,572.8177612656162,,160.4,41.08108108108108,1,50,50
pickplace_push,config_1,1700000,1700000,push-v3,1,0.66,,1568.585289545747,,224.02,81.84848484848484,1,50,50
pickplace_push,config_1,1750000,1750000,pick-place-v3,0,0.8,,498.21476197511845,,133.02,41.275,1,50,50
