run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,mean_success_rate,std_success_rate,mean_return,std_return_across_seeds,mean_steps,mean_first_success_step,eval_seeds,total_episodes,goals
basketball_pickplace,config_1,2100000,2100000,basketball-v3,0,0.0,,1214.9195191794454,,500.0,,1,50,50
basketball_pickplace,config_1,2100000,2100000,pick-place-v3,1,0.5,,830.4363526265101,,275.46,50.92,1,50,50
basketball_pickplace,config_1,2150000,2150000,basketball-v3,0,0.0,,1207.1993271917763,,500.0,,1,50,50
basketball_pickplace,config_1,2150000,2150000,pick-place-v3,1,0.52,,821.8735214985976,,269.16,56.07692307692308,1,50,50
basketball_pickplace,config_1,2200000,2200000,basketball-v3,0,0.0,,1232.8073601787144,,500.0,,1,50,50
basketball_pickplace,config_1,2200000,2200000,pick-place-v3,1,0.52,,810.6732635083624,,266.96,51.84615384615385,1,50,50
basketball_pickplace,config_1,2250000,2250000,basketball-v3,0,0.0,,1199.419475967058,,500.0,,1,50,50
basketball_pickplace,config_1,2250000,2250000,pick-place-v3,1,0.56,,830.2105130420055,,248.64,51.142857142857146,1,50,50
basketball_pickplace,config_1,2300000,2300000,basketball-v3,0,0.0,,1242.3845529340292,,500.0,,1,50,50
basketball_pickplace,config_1,2300000,2300000,pick-place-v3,1,0.58,,859.4480095482121,,239.82,51.41379310344828,1,50,50
basketball_pickplace,config_1,2350000,2350000,basketball-v3,0,0.02,,1301.786660061945,,498.06,403.0,1,50,50
basketball_pickplace,config_1,2350000,2350000,pick-place-v3,1,0.58,,936.085386036761,,237.26,47.0,1,50,50
basketball_pickplace,config_1,2400000,2400000,basketball-v3,0,0.0,,1247.4627365790836,,500.0,,1,50,50
basketball_pickplace,config_1,2400000,2400000,pick-place-v3,1,0.58,,989.7246822553948,,238.3,48.793103448275865,1,50,50
basketball_pickplace,config_1,2450000,2450000,basketball-v3,0,0.0,,1367.8642119182082,,500.0,,1,50,50
basketball_pickplace,config_1,2450000,2450000,pick-place-v3,1,0.6,,811.449475899873,,227.92,46.53333333333333,1,50,50
basketball_pickplace,config_1,2500000,2500000,basketball-v3,0,0.0,,1189.2526296695123,,500.0,,1,50,50
basketball_pickplace,config_1,2500000,2500000,pick-place-v3,1,0.6,,813.8443613615653,,227.26,45.43333333333333,1,50,50
basketball_pickplace,config_1,2550000,2550000,basketball-v3,0,0.12,,1376.111001205606,,493.48,445.6666666666667,1,50,50
basketball_pickplace,config_1,2550000,2550000,pick-place-v3,1,0.6,,856.2153016673806,,227.4,45.66666666666666,1,50,50
basketball_pickplace,config_1,2600000,2600000,basketball-v3,0,0.1,,1356.7384839560086,,497.84,478.4,1,50,50
basketball_pickplace,config_1,2600000,2600000,pick-place-v3,1,0.6,,673.9602774432653,,228.02,46.7,1,50,50
basketball_pickplace,config_1,2650000,2650000,basketball-v3,0,0.0,,1414.6880429401497,,500.0,,1,50,50
basketball_pickplace,config_1,2650000,2650000,pick-place-v3,1,0.56,,650.6263991508013,,247.28,48.71428571428572,1,50,50
basketball_pickplace,config_1,2700000,2700000,basketball-v3,0,0.0,,1480.66106108926,,500.0,,1,50,50
basketball_pickplace,config_1,2700000,2700000,pick-place-v3,1,0.62,,761.2168459023544,,221.82,51.32258064516129,1,50,50
basketball_pickplace,config_1,2750000,2750000,basketball-v3,0,0.0,,1551.0519692431417,,500.0,,1,50,50
basketball_pickplace,config_1,2750000,2750000,pick-place-v3,1,0.72,,624.1430021412505,,176.54,50.75,1,50,50
basketball_pickplace,config_1,2800000,2800000,basketball-v3,0,0.0,,1720.897208676734,,500.0,,1,50,50
